"VarName";"TimeString";"VarValue";"Validity";"Time_ms";"Checksum"
"CT313_PV_OUT";"08.07.2023 21:28:08";121,8171;1;45115894531,9329;VjN1Sj
"CT313_PV_OUT";"08.07.2023 21:28:37";121,6725;1;45115894878,3565;dTaxfR
"CT313_PV_OUT";"08.07.2023 21:29:08";121,6725;1;45115895226,0532;MpuejD
"CT313_PV_OUT";"08.07.2023 21:29:37";121,6725;1;45115895569,9884;5wpIM8
"CT313_PV_OUT";"08.07.2023 21:30:07";121,6725;1;45115895917,338;pKP36c
"CT313_PV_OUT";"08.07.2023 21:30:37";121,6725;1;45115896266,2616;EyAyKv
"CT313_PV_OUT";"08.07.2023 21:31:07";121,6001;1;45115896613,9236;+ILEAx
"CT313_PV_OUT";"08.07.2023 21:31:37";121,6001;1;45115896957,1181;jcdZ2/
"CT313_PV_OUT";"08.07.2023 21:32:07";121,6001;1;45115897304,213;WApJoW
"CT313_PV_OUT";"08.07.2023 21:32:37";121,6001;1;45115897651,875;7os3vO
"CT313_PV_OUT";"08.07.2023 21:33:07";121,4554;1;45115897998,6111;6rebtQ
"CT313_PV_OUT";"08.07.2023 21:33:37";121,4554;1;45115898346,5162;90eLMc
"CT313_PV_OUT";"08.07.2023 21:34:07";121,4554;1;45115898693,1134;QR8KbK
"CT313_PV_OUT";"08.07.2023 21:34:37";121,4554;1;45115899040,382;lZBaLx
"CT313_PV_OUT";"08.07.2023 21:35:07";121,4554;1;45115899388,3912;caQFCH
"CT313_PV_OUT";"08.07.2023 21:35:37";121,4554;1;45115899734,6991;kNFigP
"CT313_PV_OUT";"08.07.2023 21:36:07";121,3108;1;45115900082,2454;HWvNxC
"CT313_PV_OUT";"08.07.2023 21:36:37";121,3108;1;45115900428,4375;pkOzYu
"CT313_PV_OUT";"08.07.2023 21:37:07";121,3108;1;45115900775;iZUfyJ
"CT313_PV_OUT";"08.07.2023 21:37:37";121,4554;1;45115901121,1111;ZMD5fp
"CT313_PV_OUT";"08.07.2023 21:38:07";121,4554;1;45115901468,5069;tGZEfh
"CT313_PV_OUT";"08.07.2023 21:38:37";121,4554;1;45115901816,5741;mCfqFz
"CT313_PV_OUT";"08.07.2023 21:39:07";121,4554;1;45115902162,9051;8pofH7
"CT313_PV_OUT";"08.07.2023 21:39:37";121,4554;1;45115902509,7106;DEzLCL
"CT313_PV_OUT";"08.07.2023 21:40:07";121,4554;1;45115902857,7662;eUfh2V
"CT313_PV_OUT";"08.07.2023 21:40:37";121,4554;1;45115903203,8657;dEGST7
"CT313_PV_OUT";"08.07.2023 21:41:07";121,4554;1;45115903550,787;GuEht3
"CT313_PV_OUT";"08.07.2023 21:41:38";121,4554;1;45115903908,7963;Ik6x3u
"CT313_PV_OUT";"08.07.2023 21:42:08";121,6001;1;45115904256,1806;+NLmLN
"CT313_PV_OUT";"08.07.2023 21:42:38";121,6001;1;45115904602,3958;n34jMC
"CT313_PV_OUT";"08.07.2023 21:43:08";121,6001;1;45115904950,3009;7YRlut
"CT313_PV_OUT";"08.07.2023 21:43:38";121,6001;1;45115905295,6944;h+vg+C
"CT313_PV_OUT";"08.07.2023 21:44:08";121,6001;1;45115905643,0671;pt92wf
"CT313_PV_OUT";"08.07.2023 21:44:37";121,6001;1;45115905989,5486;AhWFWu
"CT313_PV_OUT";"08.07.2023 21:45:08";121,6001;1;45115906337,3148;YfTYZg
"CT313_PV_OUT";"08.07.2023 21:45:37";121,6001;1;45115906683,4144;tZnNwl
"CT313_PV_OUT";"08.07.2023 21:46:07";121,7448;1;45115907030,6134;waIUgE
"CT313_PV_OUT";"08.07.2023 21:46:37";121,7448;1;45115907376,1458;0Q4vIx
"CT313_PV_OUT";"08.07.2023 21:47:07";121,7448;1;45115907723,0556;zqtm1z
"CT313_PV_OUT";"08.07.2023 21:47:37";121,7448;1;45115908070,3357;VDf7Ha
"CT313_PV_OUT";"08.07.2023 21:48:07";121,7448;1;45115908418,2292;JbfFnM
"CT313_PV_OUT";"08.07.2023 21:48:37";121,7448;1;45115908764,8495;pUjDH7
"CT313_PV_OUT";"08.07.2023 21:49:07";121,7448;1;45115909111,9444;grifZw
"CT313_PV_OUT";"08.07.2023 21:49:37";121,7448;1;45115909457,1991;ylKAXH
"CT313_PV_OUT";"08.07.2023 21:50:07";122,2512;1;45115909804,1204;trY+Zr
"CT313_PV_OUT";"08.07.2023 21:50:37";121,9618;1;45115910150,2778;ciCPVH
"CT313_PV_OUT";"08.07.2023 21:51:07";121,6001;1;45115910498,3218;6RvAlw
"CT313_PV_OUT";"08.07.2023 21:51:37";123,1916;1;45115910845,6019;XhXuiU
"CT313_PV_OUT";"08.07.2023 21:52:07";122,3235;1;45115911192,6389;i7DQLt
"CT313_PV_OUT";"08.07.2023 21:52:37";122,4682;1;45115911539,456;hftCVi
"CT313_PV_OUT";"08.07.2023 21:53:07";122,3235;1;45115911886,1227;94E1dt
"CT313_PV_OUT";"08.07.2023 21:53:37";122,3235;1;45115912238,1713;zniI8/
"CT313_PV_OUT";"08.07.2023 21:54:07";122,2512;1;45115912585,1157;8b97PJ
"CT313_PV_OUT";"08.07.2023 21:54:37";122,3235;1;45115912925,3356;FNwA7b
"CT313_PV_OUT";"08.07.2023 21:55:07";122,3235;1;45115913273,044;4zLuXV
"CT313_PV_OUT";"08.07.2023 21:55:37";122,4682;1;45115913621,5162;WDtTxC
"CT313_PV_OUT";"08.07.2023 21:56:07";122,6128;1;45115913968,3796;XuOcGn
"CT313_PV_OUT";"08.07.2023 21:56:37";122,3958;1;45115914315,6134;o4hYhX
"CT313_PV_OUT";"08.07.2023 21:57:07";124,2766;1;45115914662,419;HbAseZ
"CT313_PV_OUT";"08.07.2023 21:57:37";122,4682;1;45115915007,8356;wZsLXR
"CT313_PV_OUT";"08.07.2023 21:58:07";122,4682;1;45115915355,0463;ILw6zn
"CT313_PV_OUT";"08.07.2023 21:58:37";122,6128;1;45115915702,9514;0AHOCh
"CT313_PV_OUT";"08.07.2023 21:59:07";122,8299;1;45115916049,9537;f1BePG
"CT313_PV_OUT";"08.07.2023 21:59:37";123,0469;1;45115916396,5972;LJtDJ5
"CT313_PV_OUT";"08.07.2023 22:00:07";122,4682;1;45115916743,0093;lcmjxE
"CT313_PV_OUT";"08.07.2023 22:00:37";122,6852;1;45115917100,5787;GoTo6U
"CT313_PV_OUT";"08.07.2023 22:01:07";122,6128;1;45115917447,3611;7vZZJf
"CT313_PV_OUT";"08.07.2023 22:01:38";122,6852;1;45115917796,3079;13DFPn
"CT313_PV_OUT";"08.07.2023 22:02:08";122,6852;1;45115918143,2986;KB8OcL
"CT313_PV_OUT";"08.07.2023 22:02:38";122,9745;1;45115918489,8264;KN1tpk
"CT313_PV_OUT";"08.07.2023 22:03:08";122,9745;1;45115918837,7199;r/wqTi
"CT313_PV_OUT";"08.07.2023 22:03:38";122,6852;1;45115919184,0509;QQqWam
"CT313_PV_OUT";"08.07.2023 22:04:08";123,1916;1;45115919531,5046;rxLG7p
"CT313_PV_OUT";"08.07.2023 22:04:37";122,9745;1;45115919877,8819;8mOs7u
"CT313_PV_OUT";"08.07.2023 22:05:07";122,8299;1;45115920225,0579;utEqcW
"CT313_PV_OUT";"08.07.2023 22:05:37";122,8299;1;45115920571,4236;k2AlqC
"CT313_PV_OUT";"08.07.2023 22:06:07";120,298;1;45115920919,5833;RlgnKp
"CT313_PV_OUT";"08.07.2023 22:06:37";71,68692;1;45115921265,4861;pAwCvt
"CT313_PV_OUT";"08.07.2023 22:07:07";24,73958;1;45115921612,5232;muwtI4
"CT313_PV_OUT";"08.07.2023 22:07:37";8,825232;1;45115921959,1667;8r5J9e
"CT313_PV_OUT";"08.07.2023 22:08:07";8,53588;1;45115922307,0602;bN6vs2
"CT313_PV_OUT";"08.07.2023 22:08:37";8,101851;1;45115922654,2245;/YI61m
"CT313_PV_OUT";"08.07.2023 22:09:07";6,655093;1;45115923000,9838;4UhgvW
"CT313_PV_OUT";"08.07.2023 22:09:37";5,280671;1;45115923348,8194;jKOTqG
"CT313_PV_OUT";"08.07.2023 22:10:07";3,90625;1;45115923696,3195;OhOhub
"CT313_PV_OUT";"08.07.2023 22:10:37";3,327546;1;45115924040,9838;Ei+lvX
"CT313_PV_OUT";"08.07.2023 22:11:07";2,893518;1;45115924387,963;akCJUQ
"CT313_PV_OUT";"08.07.2023 22:11:37";2,676505;1;45115924734,5023;JjOscx
"CT313_PV_OUT";"08.07.2023 22:12:07";1,880787;1;45115925082,8009;rLehXO
"CT313_PV_OUT";"08.07.2023 22:12:37";1,519097;1;45115925428,8889;lcpdDr
"CT313_PV_OUT";"08.07.2023 22:13:07";1,808449;1;45115925776,412;nb8nsz
"CT313_PV_OUT";"08.07.2023 22:13:37";1,157407;1;45115926124,1551;i9H7Z9
"CT313_PV_OUT";"08.07.2023 22:14:07";0,9403935;1;45115926471,412;E+pc5X
"CT313_PV_OUT";"08.07.2023 22:14:37";0,7957176;1;45115926814,0509;lLr3D3
"CT313_PV_OUT";"08.07.2023 22:15:07";0,6510417;1;45115927160,8565;vlAF+W
"CT313_PV_OUT";"08.07.2023 22:15:37";0,6510417;1;45115927512,9745;nEHJtb
"CT313_PV_OUT";"08.07.2023 22:16:07";0,5787037;1;45115927859,7222;C2S7zO
"CT313_PV_OUT";"08.07.2023 22:16:37";0,5787037;1;45115928206,4931;beH3V3
"CT313_PV_OUT";"08.07.2023 22:17:07";7,884838;1;45115928554,3866;aCBPDM
"CT313_PV_OUT";"08.07.2023 22:17:37";3,90625;1;45115928900,8449;vCBZhh
"CT313_PV_OUT";"08.07.2023 22:18:07";1,880787;1;45115929247,9167;wYQ+9h
"CT313_PV_OUT";"08.07.2023 22:18:37";1,808449;1;45115929592,338;l9/za4
"CT313_PV_OUT";"08.07.2023 22:19:07";1,229745;1;45115929939,1782;Kya1fT
"CT313_PV_OUT";"08.07.2023 22:19:37";1,012731;1;45115930285,9606;bL4tNy
"CT313_PV_OUT";"08.07.2023 22:20:07";0,7233796;1;45115930632,9282;zQcXF5
"CT313_PV_OUT";"08.07.2023 22:20:37";0,7233796;1;45115930980,9259;AJCY0h
"CT313_PV_OUT";"08.07.2023 22:21:07";0,5787037;1;45115931328,0556;VGu+Km
"CT313_PV_OUT";"08.07.2023 22:21:37";0,5787037;1;45115931674,9884;mj/Hni
"CT313_PV_OUT";"08.07.2023 22:22:07";0,5787037;1;45115932021,8518;lge1Na
"CT313_PV_OUT";"08.07.2023 22:22:37";0,4340278;1;45115932369,8032;mtjN6O
"CT313_PV_OUT";"08.07.2023 22:23:07";0,5787037;1;45115932716,5162;YY09o1
"CT313_PV_OUT";"08.07.2023 22:23:37";0,4340278;1;45115933063,3449;LcWb3t
"CT313_PV_OUT";"08.07.2023 22:24:07";0,4340278;1;45115933410,5903;SGHEBG
"CT313_PV_OUT";"08.07.2023 22:24:37";0,4340278;1;45115933757,8472;Y1WAF0
"CT313_PV_OUT";"08.07.2023 22:25:07";0;1;45115934105,1273;Hv1V9w
"CT313_PV_OUT";"08.07.2023 22:25:37";0;1;45115934450,9954;xcJn5p
"CT313_PV_OUT";"08.07.2023 22:26:06";0;1;45115934797,4074;+0s1K7
"CT313_PV_OUT";"08.07.2023 22:26:37";0;1;45115935146,6551;qRXgR9
"CT313_PV_OUT";"08.07.2023 22:27:07";0;1;45115935493,6458;gBLIlu
"CT313_PV_OUT";"08.07.2023 22:27:37";0;1;45115935839,2824;KHOS93
"CT313_PV_OUT";"08.07.2023 22:28:07";0;1;45115936187,3148;9wDKYW
"CT313_PV_OUT";"08.07.2023 22:28:36";0;1;45115936533,4375;CyBUuT
"CT313_PV_OUT";"08.07.2023 22:29:07";0;1;45115936881,0301;W66rYt
"CT313_PV_OUT";"08.07.2023 22:29:37";0;1;45115937237,1991;T9gfbW
"CT313_PV_OUT";"08.07.2023 22:30:07";0;1;45115937585,0116;jg4Vis
"CT313_PV_OUT";"08.07.2023 22:30:37";0;1;45115937932,2685;mWUah4
"CT313_PV_OUT";"08.07.2023 22:31:07";0;1;45115938279,838;drNrTi
"CT313_PV_OUT";"08.07.2023 22:31:37";0;1;45115938625,8333;sJ3st/
"CT313_PV_OUT";"08.07.2023 22:32:07";0;1;45115938973,912;G2lLZr
"CT313_PV_OUT";"08.07.2023 22:32:37";0;1;45115939319,8727;8S++Mu
"CT313_PV_OUT";"08.07.2023 22:33:07";0;1;45115939667,3727;wonJx6
"CT313_PV_OUT";"08.07.2023 22:33:37";0;1;45115940013,6806;5U000/
"CT313_PV_OUT";"08.07.2023 22:34:07";0;1;45115940361,169;eqpT9o
"CT313_PV_OUT";"08.07.2023 22:34:37";0;1;45115940708,3681;C3Xn46
"CT313_PV_OUT";"08.07.2023 22:35:07";0;1;45115941054,838;8Wso22
"CT313_PV_OUT";"08.07.2023 22:35:37";0;1;45115941401,0764;3p1Vu8
"CT313_PV_OUT";"08.07.2023 22:36:07";0;1;45115941748,5648;y0wi4t
"CT313_PV_OUT";"08.07.2023 22:36:37";0;1;45115942092,6273;x4W9q+
"CT313_PV_OUT";"08.07.2023 22:37:07";0;1;45115942439,9421;ONNN2h
"CT313_PV_OUT";"08.07.2023 22:37:37";0,2170139;1;45115942788,5648;aoZB9C
"CT313_PV_OUT";"08.07.2023 22:38:07";0,2170139;1;45115943135,3125;IjTpXf
"CT313_PV_OUT";"08.07.2023 22:38:37";0,2170139;1;45115943478,9699;ezsC8M
"CT313_PV_OUT";"08.07.2023 22:39:07";0,2170139;1;45115943826,9676;7yDNCT
"CT313_PV_OUT";"08.07.2023 22:39:37";0,2170139;1;45115944172,9745;WxkhW4
"CT313_PV_OUT";"08.07.2023 22:40:07";0,2170139;1;45115944520,8565;ZMeV5l
"CT313_PV_OUT";"08.07.2023 22:40:37";0,2170139;1;45115944868,1482;azwz8c
"CT313_PV_OUT";"08.07.2023 22:41:07";0,2170139;1;45115945214,8032;vAjf7L
"CT313_PV_OUT";"08.07.2023 22:41:37";0,2170139;1;45115945562,5;pruT4o
"CT313_PV_OUT";"08.07.2023 22:42:07";0,2170139;1;45115945909,7106;WIHVP4
"CT313_PV_OUT";"08.07.2023 22:42:37";0,2170139;1;45115946256,9792;YMArcr
"CT313_PV_OUT";"08.07.2023 22:43:07";0,2170139;1;45115946603,2523;r8U+0g
"CT313_PV_OUT";"08.07.2023 22:43:36";0,2170139;1;45115946950,0347;5twa+7
"CT313_PV_OUT";"08.07.2023 22:44:06";0,2170139;1;45115947297,3843;FjClB5
"CT313_PV_OUT";"08.07.2023 22:44:36";0,2170139;1;45115947643,9468;zlFq74
"CT313_PV_OUT";"08.07.2023 22:45:06";0,2170139;1;45115947991,0185;JS1t4n
"CT313_PV_OUT";"08.07.2023 22:45:36";0,1446759;1;45115948337,3148;IXaeuN
"CT313_PV_OUT";"08.07.2023 22:46:06";0,2170139;1;45115948685,2778;XPOlzc
"CT313_PV_OUT";"08.07.2023 22:46:36";0,1446759;1;45115949031,4236;F6Dcxf
"CT313_PV_OUT";"08.07.2023 22:47:06";10,12731;1;45115949379,2361;ao9MbW
"CT313_PV_OUT";"08.07.2023 22:47:37";28,21181;1;45115949735,9144;oNYJbg
"CT313_PV_OUT";"08.07.2023 22:48:07";28,5735;1;45115950082,8472;2eOORj
"CT313_PV_OUT";"08.07.2023 22:48:37";28,06713;1;45115950428,9583;MvwZO8
"CT313_PV_OUT";"08.07.2023 22:49:07";27,70544;1;45115950776,25;SF1DGg
"CT313_PV_OUT";"08.07.2023 22:49:37";27,48843;1;45115951123,3565;QoWv9w
"CT313_PV_OUT";"08.07.2023 22:50:07";27,34375;1;45115951470;to/JYv
"CT313_PV_OUT";"08.07.2023 22:50:37";27,12674;1;45115951817,9282;cORm9A
"CT313_PV_OUT";"08.07.2023 22:51:07";26,98206;1;45115952164,757;lUphKf
"CT313_PV_OUT";"08.07.2023 22:51:37";26,83739;1;45115952511,5393;0FUVqQ
"CT313_PV_OUT";"08.07.2023 22:52:07";26,76505;1;45115952859,6759;O9TZVx
"CT313_PV_OUT";"08.07.2023 22:52:37";26,62037;1;45115953206,1806;hTkVMr
"CT313_PV_OUT";"08.07.2023 22:53:07";26,62037;1;45115953552,8356;xDCD+m
"CT313_PV_OUT";"08.07.2023 22:53:37";26,47569;1;45115953900,6829;wNz0ex
"CT313_PV_OUT";"08.07.2023 22:54:07";26,47569;1;45115954247,662;L9NAlu
"CT313_PV_OUT";"08.07.2023 22:54:37";0;1;45115954593,9699;2kzAmV
"CT313_PV_OUT";"08.07.2023 22:55:07";7,233796E-02;1;45115954941,7708;wu4LNY
"CT313_PV_OUT";"08.07.2023 22:55:37";7,233796E-02;1;45115955288,4375;KB3mfO
"CT313_PV_OUT";"08.07.2023 22:56:07";7,233796E-02;1;45115955635,1736;AXc5uC
"CT313_PV_OUT";"08.07.2023 22:56:37";26,69271;1;45115955981,2847;CqE44J
"CT313_PV_OUT";"08.07.2023 22:57:07";27,92245;1;45115956328,2407;rkCrJ1
"CT313_PV_OUT";"08.07.2023 22:57:37";27,77778;1;45115956675,8565;N8s7cT
"CT313_PV_OUT";"08.07.2023 22:58:07";25,10127;1;45115957023,5069;h5cub3
"CT313_PV_OUT";"08.07.2023 22:58:37";24,66725;1;45115957370,3125;RTBnRI
"CT313_PV_OUT";"08.07.2023 22:59:07";20,54398;1;45115957716,8287;4gfzuh
"CT313_PV_OUT";"08.07.2023 22:59:37";15,625;1;45115958064,3519;xmNeQP
"CT313_PV_OUT";"08.07.2023 23:00:07";12,08044;1;45115958413,75;Xm/gC+
"CT313_PV_OUT";"08.07.2023 23:00:37";19,09722;1;45115958758,5995;PvA+7i
"CT313_PV_OUT";"08.07.2023 23:01:07";63,4404;1;45115959104,9884;x3O+tR
"CT313_PV_OUT";"08.07.2023 23:01:37";49,04514;1;45115959452,9861;SUcK0T
"CT313_PV_OUT";"08.07.2023 23:02:07";38,62847;1;45115959800,0926;0liZWx
"CT313_PV_OUT";"08.07.2023 23:02:36";30,38194;1;45115960143,7616;td3NGv
"CT313_PV_OUT";"08.07.2023 23:03:06";29,29688;1;45115960490,8912;Let0FK
"CT313_PV_OUT";"08.07.2023 23:03:36";29,1522;1;45115960837,7083;gw0c7V
"CT313_PV_OUT";"08.07.2023 23:04:06";31,68403;1;45115961184,6181;+Kyt28
"CT313_PV_OUT";"08.07.2023 23:04:36";33,70949;1;45115961530,7176;L9GXL+
"CT313_PV_OUT";"08.07.2023 23:05:06";33,92651;1;45115961877,9167;6TCEz3
"CT313_PV_OUT";"08.07.2023 23:05:36";34,14352;1;45115962226,9097;OuLwuW
"CT313_PV_OUT";"08.07.2023 23:06:06";34,43287;1;45115962573,7153;I44gMK
"CT313_PV_OUT";"08.07.2023 23:06:36";36,45833;1;45115962920,9954;Kb7GSY
"CT313_PV_OUT";"08.07.2023 23:07:06";36,45833;1;45115963268,3102;mwGONi
"CT313_PV_OUT";"08.07.2023 23:07:36";33,49248;1;45115963613,7037;qSJLUR
"CT313_PV_OUT";"08.07.2023 23:08:06";31,68403;1;45115963961,1343;2xt8im
"CT313_PV_OUT";"08.07.2023 23:08:36";31,75636;1;45115964307,9398;WOakY+
"CT313_PV_OUT";"08.07.2023 23:09:06";32,7691;1;45115964654,1782;D+EBK1
"CT313_PV_OUT";"08.07.2023 23:09:36";34,64988;1;45115965002,5579;R1rGuh
"CT313_PV_OUT";"08.07.2023 23:10:06";35,15625;1;45115965350,4051;bCRiwF
"CT313_PV_OUT";"08.07.2023 23:10:36";34,8669;1;45115965695,4282;iR0Dok
"CT313_PV_OUT";"08.07.2023 23:11:06";34,28819;1;45115966042,5926;z/goxf
"CT313_PV_OUT";"08.07.2023 23:11:37";33,85417;1;45115966400,7523;+M4zBT
"CT313_PV_OUT";"08.07.2023 23:12:07";33,20313;1;45115966747,8356;eC7ZfX
"CT313_PV_OUT";"08.07.2023 23:12:37";34,07118;1;45115967093,75;SMHXxG
"CT313_PV_OUT";"08.07.2023 23:13:07";33,70949;1;45115967441,6782;lebv9T
"CT313_PV_OUT";"08.07.2023 23:13:37";33,92651;1;45115967788,9815;wm4HZ8
"CT313_PV_OUT";"08.07.2023 23:14:07";34,07118;1;45115968137,1875;oZPjMn
"CT313_PV_OUT";"08.07.2023 23:14:37";34,21585;1;45115968483,6574;VptuyW
"CT313_PV_OUT";"08.07.2023 23:15:07";34,07118;1;45115968830,8681;MKSUkr
"CT313_PV_OUT";"08.07.2023 23:15:37";33,92651;1;45115969176,5046;vEWuqC
"CT313_PV_OUT";"08.07.2023 23:16:07";33,92651;1;45115969523,8194;Y+A0SN
"CT313_PV_OUT";"08.07.2023 23:16:37";33,85417;1;45115969872,0139;L9Kq45
"CT313_PV_OUT";"08.07.2023 23:17:07";33,85417;1;45115970219,1435;2gqJO0
"CT313_PV_OUT";"08.07.2023 23:17:37";33,85417;1;45115970565,3356;s/t5OX
"CT313_PV_OUT";"08.07.2023 23:18:07";33,92651;1;45115970912,3032;qaq17b
"CT313_PV_OUT";"08.07.2023 23:18:37";33,92651;1;45115971258,3333;Mz3ukC
"CT313_PV_OUT";"08.07.2023 23:19:07";33,85417;1;45115971606,1227;Nn1dgM
"CT313_PV_OUT";"08.07.2023 23:19:37";33,92651;1;45115971952,5694;kadCHC
"CT313_PV_OUT";"08.07.2023 23:20:07";33,92651;1;45115972300,1505;C8OVAf
"CT313_PV_OUT";"08.07.2023 23:20:37";33,78183;1;45115972646,9907;R1dI8h
"CT313_PV_OUT";"08.07.2023 23:21:07";33,85417;1;45115972993,8657;nuQIRF
"CT313_PV_OUT";"08.07.2023 23:21:36";33,78183;1;45115973336,2384;KyGeWi
"CT313_PV_OUT";"08.07.2023 23:22:06";33,92651;1;45115973684,0162;NjMsZC
"CT313_PV_OUT";"08.07.2023 23:22:36";33,92651;1;45115974030,7407;ZjW6hg
"CT313_PV_OUT";"08.07.2023 23:23:06";34,07118;1;45115974378,6343;CQ8JwD
"CT313_PV_OUT";"08.07.2023 23:23:36";34,07118;1;45115974724,919;Or+QVX
"CT313_PV_OUT";"08.07.2023 23:24:06";34,14352;1;45115975071,5509;7mooo7
"CT313_PV_OUT";"08.07.2023 23:24:36";34,21585;1;45115975419,5023;kvSQAL
"CT313_PV_OUT";"08.07.2023 23:25:06";34,21585;1;45115975766,8519;bBu/4q
"CT313_PV_OUT";"08.07.2023 23:25:36";34,21585;1;45115976113,7732;hvL8dj
"CT313_PV_OUT";"08.07.2023 23:26:06";34,21585;1;45115976460,4167;AJo7Gw
"CT313_PV_OUT";"08.07.2023 23:26:36";34,28819;1;45115976807,6505;e8ufvB
"CT313_PV_OUT";"08.07.2023 23:27:06";34,28819;1;45115977154,3171;LPRQSk
"CT313_PV_OUT";"08.07.2023 23:27:36";34,28819;1;45115977501,25;x6vv6+
"CT313_PV_OUT";"08.07.2023 23:28:06";34,21585;1;45115977847,8704;6gzj2z
"CT313_PV_OUT";"08.07.2023 23:28:36";34,21585;1;45115978195,9722;nyLUJb
"CT313_PV_OUT";"08.07.2023 23:29:06";34,21585;1;45115978542,8356;9G5+Ig
"CT313_PV_OUT";"08.07.2023 23:29:36";34,21585;1;45115978886,8287;aqyGBA
"CT313_PV_OUT";"08.07.2023 23:30:06";34,21585;1;45115979234,6296;KCTrca
"CT313_PV_OUT";"08.07.2023 23:30:37";34,21585;1;45115979593,3449;f9FNyr
"CT313_PV_OUT";"08.07.2023 23:31:07";34,21585;1;45115979941,4236;QtYIEG
"CT313_PV_OUT";"08.07.2023 23:31:37";34,14352;1;45115980287,9745;pIS7P1
"CT313_PV_OUT";"08.07.2023 23:32:07";34,21585;1;45115980635,0463;d/36xI
"CT313_PV_OUT";"08.07.2023 23:32:37";34,14352;1;45115980981,5162;fO6xy9
"CT313_PV_OUT";"08.07.2023 23:33:07";34,21585;1;45115981328,3102;/aZBRM
"CT313_PV_OUT";"08.07.2023 23:33:37";34,21585;1;45115981674,537;J4DRUL
"CT313_PV_OUT";"08.07.2023 23:34:07";34,21585;1;45115982021,5741;zlLmxT
"CT313_PV_OUT";"08.07.2023 23:34:37";34,14352;1;45115982367,419;yQ/EcU
"CT313_PV_OUT";"08.07.2023 23:35:07";34,21585;1;45115982715,7407;b6rKhH
"CT313_PV_OUT";"08.07.2023 23:35:37";34,21585;1;45115983061,5046;QURLUT
"CT313_PV_OUT";"08.07.2023 23:36:06";34,14352;1;45115983408,5301;5a6J9S
"CT313_PV_OUT";"08.07.2023 23:36:36";34,21585;1;45115983754,0972;CI3LKc
"CT313_PV_OUT";"08.07.2023 23:37:06";34,21585;1;45115984101,1574;iZ7oaK
"CT313_PV_OUT";"08.07.2023 23:37:36";34,14352;1;45115984449,537;u5txWN
"CT313_PV_OUT";"08.07.2023 23:38:06";34,21585;1;45115984796,0417;5WNoI2
"CT313_PV_OUT";"08.07.2023 23:38:36";34,21585;1;45115985143,912;4txU95
"CT313_PV_OUT";"08.07.2023 23:39:06";34,14352;1;45115985490,4861;/1k+Zm
"CT313_PV_OUT";"08.07.2023 23:39:36";34,14352;1;45115985834,7454;lQHtVW
"CT313_PV_OUT";"08.07.2023 23:40:06";34,14352;1;45115986181,5741;3tlfcF
"CT313_PV_OUT";"08.07.2023 23:40:36";34,14352;1;45115986529,0972;MIiloX
"CT313_PV_OUT";"08.07.2023 23:41:06";34,14352;1;45115986875,6019;okeNR+
"CT313_PV_OUT";"08.07.2023 23:41:36";34,14352;1;45115987222,5463;pBAmPM
"CT313_PV_OUT";"08.07.2023 23:42:06";34,14352;1;45115987570,544;NzWOZn
"CT313_PV_OUT";"08.07.2023 23:42:36";34,14352;1;45115987916,8171;Ad2i2+
"CT313_PV_OUT";"08.07.2023 23:43:06";34,14352;1;45115988263,3565;9/guGQ
"CT313_PV_OUT";"08.07.2023 23:43:36";34,14352;1;45115988611,3079;ZZda+U
"CT313_PV_OUT";"08.07.2023 23:44:06";34,28819;1;45115988958,2986;snMZDK
"CT313_PV_OUT";"08.07.2023 23:44:36";34,14352;1;45115989303,2407;F0yG3W
"CT313_PV_OUT";"08.07.2023 23:45:06";34,14352;1;45115989650,2083;Ad4T+d
"CT313_PV_OUT";"08.07.2023 23:45:36";34,28819;1;45115989997,7431;QaOBIJ
"CT313_PV_OUT";"08.07.2023 23:46:06";34,14352;1;45115990345,7176;Kck7P9
"CT313_PV_OUT";"08.07.2023 23:46:37";34,14352;1;45115990702,7199;nFc2P5
"CT313_PV_OUT";"08.07.2023 23:47:07";34,14352;1;45115991050,544;Jxyxsr
"CT313_PV_OUT";"08.07.2023 23:47:37";34,28819;1;45115991397,5232;uDYt4y
"CT313_PV_OUT";"08.07.2023 23:48:07";34,14352;1;45115991744,3982;EXTy7+
"CT313_PV_OUT";"08.07.2023 23:48:37";34,14352;1;45115992091,5625;QAwLED
"CT313_PV_OUT";"08.07.2023 23:49:07";34,28819;1;45115992438,3912;GVayHJ
"CT313_PV_OUT";"08.07.2023 23:49:37";34,14352;1;45115992786,0185;44GgPb
"CT313_PV_OUT";"08.07.2023 23:50:07";34,28819;1;45115993132,5463;xf+P+x
"CT313_PV_OUT";"08.07.2023 23:50:36";34,28819;1;45115993476,4468;MDj6OA
"CT313_PV_OUT";"08.07.2023 23:51:06";34,28819;1;45115993824,5023;Q0bSuK
"CT313_PV_OUT";"08.07.2023 23:51:36";34,28819;1;45115994172,2222;2Xnv3I
"CT313_PV_OUT";"08.07.2023 23:52:06";34,28819;1;45115994518,6574;nF9aBh
"CT313_PV_OUT";"08.07.2023 23:52:36";34,28819;1;45115994864,375;ZrglXx
"CT313_PV_OUT";"08.07.2023 23:53:06";0;1;45115995211,2153;s+Uj03
"CT313_PV_OUT";"08.07.2023 23:53:36";0;1;45115995556,5972;AO9RLu
"CT313_PV_OUT";"08.07.2023 23:54:06";0;1;45115995903,125;6jx2Sl
